code,name,constituency_id,num_voters
A040306,COMM CENTRE KWEKUTSIAKROM,4,127
A040307,D/A PRIM. SCH. PRETSEA,4,590
A040401,R/C PRIM. SCH. ADJUA,4,699
A040402,D/A JHS ADJUA,4,720
A040501,R/C PRIM. SCHOOL. FUNKO,4,514
A040502,CATH. CHURCH. FUNKO,4,654
A040503A,D/A JHS. FUNKO,4,375
A040503B,D/A JHS. FUNKO,4,375
A040504,COMM CENTRE. FUNKO,4,596
A040601,METH. PRIM. SCH. 1. NEW AMANFUL,4,560
A040602,METH. PRIM. SCH. 2. NEW AMANFUL,4,610
A040603,D/A JHS; NEW AMANFUL,4,598
A040701A,D/A JHS . BEAHU,4,493.5
A040701B,D/A JHS . BEAHU,4,493.5
A040702A,CATH JHS. BEAHU,4,386.5
A040702B,CATH JHS. BEAHU,4,386.5
A040703A,D/A PRIM SCH. BEAHU,4,406.5
A040703B,D/A PRIM SCH. BEAHU,4,406.5
A040704,D/A K/G. BEAHU,4,663
A040705,D/A PRIM SCH. YABIW,4,521
A040706,D/A JHS. YABIW,4,585
A040801,COMM. CENTRE. ANKYERNYIN,4,424
A040802,D/A PRIM. SCH. ANKYERNYIN,4,675
A040901,R/C PRIM. SCH. EGYAM,4,583
A040902,D/A JHS. EGYAM,4,590
A040903,D/A KG. PUNPUNI,4,244
A040904,COMM CENTRE ANIANHU,4,102
A041001A,D/A PRIM. SCH. BOKORO,4,495
A041001B,D/A PRIM. SCH. BOKORO,4,495
A041002,D/A JHS. EWUSIEJOE,4,659
A041003,D/A PRIM SCH. EWUSIEJOE,4,633
A041004,CHURCH OF CHRIST. BIAKAKROM,4,570
A041005,COMM. CENTRE . EWUSIEJOE,4,624
A041006,D/A PRIM. SCH; NYAMEYIEKROM,4,635
A041101,METH. JHS. HOTOPO,4,478
A041102,METH. PRIM. HOTOPO,4,412
A041103,COMM. CENTRE. ANOFOKROM HOTOPO,4,471
A041201,COMM. CENTRE. FRETSI,4,446
A041202,COMM. CENTRE. ANYINASE,4,402
A041203,COMM. CENTRE. FRIBOHU,4,129
A041204,VILLAGE HALL. SESE,4,95
A041205,METH. PRIM. SCH. AKETENKYEN,4,574
A041206,COMM. CENTRE. MPEASEM-TONDU,4,181
A041301,COMM. CENTRE. KANFAKROM,4,267
A041302,COMM. CENTRE. AMPATANO,4,370
A041303,COMM. CENTRE. AKATAKYI,4,193
A041304,R/C PRIM. SCH. ASEMASA,4,247
A041305,COMM. CENTRE. ASEMKO,4,399
A041401,D/A JHS. ABOADE,4,689
A041402,NANA ETSEN KOFI INT. SCH. ABOADE,4,487
A041403,D/A PRIM. SCH. ABOADE,4,582
A041404,DARR-NURR E/A. SCH. ABOADE,4,411
A041405,D/A PRIM. SCH. KWAMEKROM,4,589
A041406,D/A KG. FASIN,4,481
A041501A,OLD DIXCOVE STATION. AGONA NKWANTA,4,450.5
A041501B,OLD DIXCOVE STATION. AGONA NKWANTA,4,450.5
A041502A,COMM CENTRE DAMTSE. AGONA NKWANTA,4,377.5
A041502B,COMM CENTRE DAMTSE. AGONA NKWANTA,4,377.5
A041503A,HOSPITAL. AGONA NKWANTA,4,395.5
A041503B,HOSPITAL. AGONA NKWANTA,4,395.5
A041504,POST OFFICE AGONA NKWANTA,4,421
A041505A,ECG BY-PASS AGONA NKWANTA,4,466
A041505B,ECG BY-PASS AGONA NKWANTA,4,466
A041601,METH CHURCH. DOMEABRA,4,663
A041602,KIMBALL PREP. SCH. AGONA NKWANTA,4,590
A041603A,S.D.A PRIM. SCH; AGONA,4,404.5
A041603B,S.D.A PRIM. SCH; AGONA,4,404.5
A041604,WISDOM INT SCH AGONA,4,523
A041605,METRO MASS STATION. AGONA MARKET,4,553
A041606,MDCC AGONA NKWANTA,4,564
A041607,DIXCOVE TAXI STATION. AGONA NKWANTA,4,529
A041608A,CAC. AGONA NKWANTA,4,431
A041608B,CAC. AGONA NKWANTA,4,431
A041609,AGINOR GRACE ACADEMY AGONA,4,583
A041701,D/A PRIM. SCH. AGONA,4,604
A041702A,COMM CENTRE. AGONA,4,459
A041702B,COMM CENTRE. AGONA,4,459
A041703A,BAIDOO BONSOE SHSTS. AGONA,4,614.5
A041703B,BAIDOO BONSOE SHSTS. AGONA,4,614.5
A041704,R/C JHS AGONA,4,495
A041705,HOPES AND DREAMS PREP. SCH. AGONA,4,339
A041801,GREL D/A KG. APEMANIM-BANSO,4,695
A041802,D/A JHS. APEMANIM,4,515
A041803,COMM CENTRE. APEMANIM,4,701
A041901,COM. CENTRE. MPANYIASA,4,545
A041902,CHIEF'S PALACE. MPANYINASA,4,546
A041903,COMM. CENTRE. BONSUKROM,4,588
A041904,COMM. CENTRE. HIMAKROM,4,343
A042001,R/C JHS; PRINCESS,4,493
A042002,R/C PRIM.SCH. PRINCESS,4,365
A042003,COMM. CENTRE. NSUEKYIR PRINCESS,4,405
A042101,COMM. CENTRE OBOKROM. AKETAKYI,4,483
A042102,COMM. CENTRE. AMONLEBANEHO. AKETAKYI,4,587
A042103,D/A. PRIM. SCH; NSEMABA MPANYINASA,4,574
A042201,COMM CENTRE TUMENTU,4,316
A042202,COMM. CENTRE ABASE,4,331
A042203,D/A. PRIM. SCH; ADJUMAKO,4,552
A042204,D/A. KG; MPATASE,4,586
A042301,D/A. JHS. ABURA,4,709
A042302,HOSPITAL. ABURA,4,620
A042303,COMM CENTRE ABURA,4,546
A042304,MARKET ABURA,4,618
A042401A,PRESBY. PRIM. SCH. GYABENKROM,4,492
A042401B,PRESBY. PRIM. SCH. GYABENKROM,4,492
A042402,COMM. CENTRE. TSIBU,4,139
A042403,COMM. CENTRE. MFETA,4,151
A042404,COMM CENTRE MOKO,4,186
A042501,COMM. CENTRE. ANYAANO,4,423
A042502,S.D.A. JHS; ENMOKANWO,4,314
A042503,COMM. CENTRE. FRIKPOLE,4,90
A042601,ANGLICAN PRIM. SCH; EGYAMBRA,4,588
A042602,D/A. JHS; EGYAMBRA,4,404
A042603,S.D.A. PRIM. SCH; MIEMIA,4,718
A042701,D/A. JHS; BUSUA,4,692
A042702,METH. PRIM. SCH. BUSUA,4,609
A042703,D/A. JHS; AZANI,4,411
A042704,COMM CENTRE BOAKROM,4,254
A042801,R/C. PRIM. SCH; BUTRE,4,612
A042802,COMM. CENTRE. ANWONA BEACH,4,191
A042803,D/A PRIM. SCH; AHUNTUMANO,4,376
A042901,COMM. CENTRE. SANKOR,4,537
A042902,COMM. CENTRE. YAAKO,4,303
A042903,COMM. CENTRE. BOFUN,4,152
A042904,COMM. CENTRE. KWESIKROM,4,187
A043001,DIXCOVE CASTLE. ABANENYIM UPPER DIXCOVE,4,396
A043002,POST OFFICE. PIADO-UPPER DIXCOVE,4,534
A043003,COMM. CENTRE. SHANKAMA. UPPER DIXCOVE,4,518
A043004,COMM. CENTRE. EKUTUASE. UPPER DIXCOVE,4,495
A043101,COMM. CENTRE. PARADISE. LOWER DIXCOVE,4,420
A043102,CHEMICAL SHOP PARADISE LOWER DIXCOVE,4,379
A043103,CHIEF'S PALACE LOWER DIXCOVE,4,625
A043104,COMM. CENTRE. OHIAMANKYEN LOWER DIXCOVE,4,428
A043201,D/A PRIM. SCH. ACHONWA,4,456
A043202,COMM. CENTRE. MEDINYA,4,122
A043301,COMM. CENTRE. NTAAKROM,4,450
A043302,COMM. CENTRE. ELLOBANKATA,4,579
A043303,COMM. CENTRE. KUBEKOR,4,145
A043304,COMM. CENTRE. BOEKROM,4,475
A043401,COMM. CENTRE. CHAVENE,4,260
A043402,D/A. PRIM. SCH. ALUAZO,4,90
A043403,COMM. CENTRE. DUAHOROZO,4,134
A043404,COMM. CENTRE. KWAMANFOKROM,4,229
A043501,COMM. CENTRE. BAKANO,4,462
A043502,COMM. CENTRE. EBUOM-OLD TOWN AKWIDAA,4,457
A043503,COMM. CENTRE. BIBIANIHA,4,157
A043504,S.D.A. PRIM SCH. NEW TOWN-AKWIDAA,4,492
A043505,COMM. CENTRE. AKYENMU,4,248
A043506,COMM. CENTRE. KATAKOR,4,230
A043601,R/C. PRIM SCH. CAPE THREE POINTS,4,188
A043602,D/A JHS CAPE THREE POINTS,4,332
A050101,METH CHURCH UPPER NEW TAKORADI 1,5,433
A050102,METH CHURCH UPPER NEW TAKORADI 2,5,326
A050103,ST. PETERS CATH  PRIMARY SCHOOL,5,397
A050104,ST. MATHIAS CATH  PRIMARY SCHOOL,5,329
A050105,LORRY PARK. UPPER NEW TAKORADI,5,396
A050106,MARKET. UPPER NEW TAKORADI,5,440
A050107,METH. PRIM. SCH. OLD POASE. UPPER NEW TADI,5,349
A050108,NANA BAIDOO BONSU J.H.S,5,400
A050109,METH. MISSION. UPPER NEW TAKORADI,5,479
A050110,LIBRARY NEW POASE. UPPER NEW TAKORADI,5,459
A050201,RAILWAY QUARTERS. LOWER NEW TAKORADI 1,5,351
A050202,RAILWAY QUARTERS. LOWER NEW TAKORADI 2,5,326
A050203,GHANA GUAM. LOWER NEW TAKORADI,5,557
A050204,NKANSA CHURCH. LOWER NEW TAKORADI,5,573
A050205,YETSIYENESE ECG SUB STATION L NEW TADI,5,576
A050206,ASE PARK. LOWER NEW TAKORADI  1,5,588
A050207,ASE PARK. LOWER NEW TAKORADI  2,5,512
A050208,SAILORS,5,588
A050209,LOWER NEW TAKORADI. AKORBOAM  1,5,381
A050210,LOWER NEW TAKORADI. AKORBOAM 2,5,352
A050211,BASSAWKROM CLINIC. LOWER NEW TAKORADI,5,301
A050301,R C SCHOOOL TAKORADI,5,416
A050302,SEKONDI TROTRO STATION TAKORADI,5,290
A050303,NYAME YE COLD STORE,5,208
A050304,SEKONDI TROTRO STATION MOSQUE. TAKORADI,5,467
A050305,DRESSMAKERS AND TAILORS ASSOC. OFFICE TAKORADI,5,343
A050306,COLUMBIA DAY CARE CENTRE TAKORADI,5,418
A050307,UNICHEM PHARMARCY,5,297
A050308,ANAGYE TROTRO STATION,5,331
A050309,OLD DISTRICT COUNCIL OFFICE TAKORADI,5,306
A050401,OLD AMSCO GHT ASSOCIATION. TAKORADI,5,610
A050402,CAPE COAST STATION. TAKORADI,5,432
A050403,SHALOM SHALOM. TAKORADI,5,584
A050404,ABAATAN DRUG STORE,5,531
A050405,KAWOANOPADO AMANFUL EAST. TAKORADI,5,524
A050406,CITY COUNCIL HALL. TAKORADI  1,5,594
A050407,CITY COUNCIL HALL. TAKORADI  2,5,566
A050408,ALL NEEDS SUPERMARKET. TAKORADI,5,446
A050409,ARABIC SCHOOL. TAKORADI,5,529
A050410,H.M. TECHNICAL. TAKORADI 1,5,377
A050411,H.M. TECHNICAL. TAKORADI  2,5,355
A050501,COLLINS AVENUE STCC PRIMARY. TAKORADI 1,5,288
A050502,COLLINS AVENUE STCC PRIMARY. TAKORADI 2,5,354
A050503,TARKWA STATION. TAKORADI,5,508
A050504,NOCK CHEMIST. AMANFUL. TAKORADI,5,571
A050505,NASSARIYA ENGLISH & ARABIC SCHOOL,5,623
A050506,S D A MISSION. TAKORADI,5,524
A050507,GO MAN GO. TAKORADI 1,5,300
A050508,GO MAN GO. TAKORADI 2,5,208
A050509,AHANTA HSE. AMANFUL WEST,5,301
A050510,ROBERT MENSAH. TAKORADI  1,5,352
A050511,ROBERT MENSAH. TAKORADI  2,5,322
A050512,COMMUNITY LIBRARY. AMANFUL WEST,5,452
A050601,APONKYE NKRAKRA,5,497
A050602,MANKOADZE. TAKORADI 1,5,348
A050603,MANKOADZE. TAKORADI  2,5,266
A050604,DAAVI AMA,5,378
A050605,1106 AREA. OLD ADRA,5,262
A050606,RABITO CLINIC. TAKORADI,5,268
A050607,11/11 OLD ADRA. TAKORADI,5,335
A050608,T/S NEAR ACCRA STATION. TAKORADI 1,5,233
A050609,T/S NEAR ACCRA STATION. TAKORADI 2,5,309
A050610,GLAMOUR. TAKORADI,5,597
A050611,CARLOS SUPER MARKET. TAKORADI,5,466
A050701,31ST DEC WOMEN'S DAY CARE CENTRE NO 1 TADI 1,5,597
A050702,31ST DEC WOMEN'S DAY CARE CENTRE NO 1 TADI 2,5,486
A050703,31ST DEC. WOMEN'S DAY CARE CENTER NO. 2. TADI 1,5,602
A050704,31ST DEC. WOMEN'S DAY CARE CENTER NO. 2. TADI 2,5,634
A050705,BISHOP AMISSAH J.H.S. TAKORADI,5,515
A050706,HOWARD MEMORIAL SCHOOL. TAKORADI,5,598
A050801,82/6 ESSIKAFOAMBANTEM NO 2 TADI,5,520
A050802,KYZZ FM. TAKORADI,5,550
A050803,RDF (POLICE RESERVE PARK),5,221
A050901,PRESBY PRIMARY SCHOOL TAKORADI,5,396
A050902,HARBOUR TAXI RANK,5,382
A050903,PRESBY J H S. TAKORADI,5,318
A050904,BETHEL METH. SCHOOL. TAKORADI,5,331
A050905,POLICE CANTEEN. TAKORADI,5,301
A051001,SHELL FILLING STATION. TAKORADI 1,5,545
A051002,SHELL FILLING STATION. TAKORADI 2,5,567
A051003,SEKONDI TAXI RANK. TAKORADI,5,714
A051004,PUBLIC LIBRARY. TAKORADI,5,542
A051005,FITTING SHOP. TAKORADI,5,698
A051006,ALL SAINTS ANGLICAN SCHOOL. TAKORADI 1,5,623
A051007,ALL SAINTS ANGLICAN SCHOOL. TAKORADI 2,5,558
A051008,BROADCASTING SUB OFFICE. TAKORADI,5,615
A051101,BANK OF GHANA. TAKORADI 1,5,324
A051102,BANK OF GHANA. TAKORADI 2,5,349
A051103,BAPTIST CHURCH. RAILWAY QUARTERS. TAKORADI 1,5,317
A051104,BAPTIST CHURCH. RAILWAY QUARTERS. TAKORADI 2,5,271
A051105,Y M C A CENTRE. TAKORADI,5,428
A051106,OLD SEKONDI COLLEGE. TAKORADI,5,703
A051107,MAIN POST OFFICE. TAKORADI,5,546
A051108,BETHANY CHURCH INT. TAKORADI,5,347
A051201,ARMY SCH RANCH BARRACKS TAKORADI. 1,5,414
A051202,ARMY SCHOOL RANCH BARRACKS TAKORADI 2,5,315
A051203,ARMY SCHOOL RANCH BARRACKS TAKORADI. 3,5,362
A051204,RIDGE INTERNATIONAL SCHOOL. TAKORADI,5,411
A051205,CHAPEL HILL PREP. SCHOOL. TAKORADI,5,475
A051206,GHAPOHA HOSPITAL. TAKORADI,5,498
A051301,SERVICES 1 PRIMARY SCHOOL. TAKORADI,5,507
A051302,SERVICES 2 PRIMARY SCHOOL. TAKORADI,5,487
A051303,ATLANTIC. TAKORADI,5,516
A051304,MTN OFFICE. BEACH ROAD,5,521
A051401,AIRFORCE J.H.S. TAKORADI,5,202
A051402,AIRFORCE CLINIC. TAKORADI,5,241
A051403,AIRFORCE PRIMARY SCHOOL. TAKORADI,5,307
A051404,DUHOME ADAKOPE. TAKORADI,5,613
A051405,DUGAME ADAKOPE. TAKORADI 1,5,346
A051406,DUGAME ADAKOPE. TAKORADI 2,5,399
A051407,PRINCESS CINEMA. TAKORADI,5,295
A051408,BLOCK E. KOKOMPE NO. 2 TAKORADI 1,5,582
A051409,BLOCK E. KOKOMPE NO. 2 TAKORADI 2,5,588
A051501,AIRPORT RIDGE. FLAT A 1,5,298
A051502,AIRPORT RIDGE. FLAT A 2,5,217
A051503,AIRPORT RIDGE. FLAT B,5,269
A051504,METH. MIDDLE SCH SAWMILL. TAKORADI,5,453
A051505,TAXI RANK. AIRPORT RIDGE. 1,5,532
A051506,TAXI RANK. AIRPORT RIDGE. 2,5,596
A060101,METHODIST SENIOR HIGH SCH. EAST  1,6,589
A060102,METHODIST SENIOR HIGH SCH. EAST  2,6,631
A060103,METHODIST SENIOR HIGH SCH. WEST,6,490
A060104,NEAR CHRISTIAN DIVINE CHURCH,6,634
A060105,OLD HIGH COURT,6,398
A060106,WELL ROAD PRIM SCH,6,510
A060107,STMA PRIM SCH. DANKESSIM 1,6,453
A060108,STMA PRIM SCH. DANKESSIM 2,6,505
A060109,NEAR AHENFIE. SEKONDI 1,6,437
A060110,NEAR AHENFIE. SEKONDI 2,6,339
A060201,NEAR CLERK QUARTERS. SEKONDI,6,483
A060202,NEAR HSE NO. 42/11.SEKONDI,6,572
A060203,NEAR STATE TRANSPORT. SEKONDI,6,556
A060204,NEAR KATELOVE HOTEL. SEKONDI,6,330
A060205,NEAR CLUB 51. SEKONDI,6,580
A060206,CATH. DAY NURSERY. SEKONDI,6,371
A060207,NEAR MAJESTIC HOTEL. SEKONDI,6,569
A060301,OLD ADRA STATION. SEKONDI,6,457
A060302,NEAR HOUSE NO. 18/14 SANQUANA. SEKONDI,6,210
A060303,NEAR 37/15. COUNCIL ROAD . SEKONDI,6,295
A060304,NEAR DELLINGTON TAY HOUSE. SEKONDI,6,239
A060305,NEAR DEBALL ASE. SEKONDI,6,295
A060306,NEAR DUAWUSUU. SEKONDI 1,6,368
A060307,NEAR DUAWUSUU. SEKONDI 2,6,274
A060308,NEAR POWDER HOUSE. SEKONDI,6,360
A060309,NEAR APOSTOLIC CHURCH. SEKONDI,6,435
A060310,A.M.E. ZION PRIM. SCH.. SEKONDI,6,329
A060311,MAJOR CROMWELL STMA SCH. SEKONDI,6,398
A060401,NEAR ESTATE NO. 31. KETAN ROAD. SEKONDI,6,220
A060402,NEAR ESTATE NO. 15. KETAN ROAD. SEKONDI,6,202
A060403A,PRISONS OFFICERS CANTEEN. SEKONDI,6,417
A060403B,PRISONS OFFICERS CANTEEN. SEKONDI,6,417
A060404,PRESBY PRIM SCH. SEKONDI,6,327
A060405,PRESBY JHS. SEKONDI,6,223
A060406,ENGLISH AND ARABIC SCH. SEKONDI,6,422
A060407,OLD HOSPITAL PRIM. SCH. SEKONDI,6,166
A060408,ZONGO MARKET. SEKONDI 1,6,454
A060409,ZONGO MARKET. SEKONDI 2,6,253
A060501A,AGGREY MEM KEY SCH.. BAKAEKYIR,6,416
A060501B,AGGREY MEM KEY SCH.. BAKAEKYIR,6,416
A060502,AGGREY MEM KEY JHS. BAKAEKYIR,6,481
A060503,ST ANNS GIRLS SCH. BAKAEKYIR 1,6,467
A060504,ST ANNS GIRLS SCH. BAKAEKYIR 2,6,346
A060505,NEAR PARISCOA. SEKONDI 1,6,414
A060506,NEAR PARISCOA. SEKONDI 2,6,377
A060601,HAWAII EKUASI,6,611
A060602,METH. CHURCH. EKUASE,6,406
A060603,EKUASI PARK. EKUASI,6,370
A060604,NKETSIAKROM. ESSAMAN,6,525
A060605,AHANTAFUM. ESSAMAN,6,487
A060606,SPY 13 AHANTAFUM,6,373
A060607,KOKWADO. ESSAMAN,6,661
A060608,NGYINAMOA BAKAMU. SEKONDI,6,334
A060701,NKWANTA- NKONTOMPO,6,564
A060702,NEAR KESE WO KAN HOUSE. NKWANTA NKONTOMPO,6,283
A060703,A.M.E. ZION PRIM. SCH. NKONTOMPO,6,323
A060704,NEAR MARKET . NKONTOMPO,6,360
A060705,A.M.E.ZION. JHS NKONTOMPO,6,449
A060706,A.M.E. DAY NURSERY NKONTOMPO,6,282
A060707,NEAR EBENEZER HOUSE. NKOTOMPO,6,258
A060708,ESTATE NKONTOMPO,6,416
A060709A,EFFIA NKWANTA NURSES TRAINING COLLEGE. SEKONDI,6,404
A060709B,EFFIA NKWANTA NURSES TRAINING COLLEGE. SEKONDI,6,404
A060801,NEAR ZIONLAND. ADIEMBRA 1,6,461
A060802,NEAR ZIONLAND. ADIEMBRA 2,6,291
A060803,NEAR POLICE STATION. ADIEMBRA,6,426
A060804,STATE HOUSING CORPORATION. ADIEMBRA,6,491
A060805,NEAR  O COMPOUND. ADIEMBRA,6,628
A060806,NEAR ASSEMBLIES OF GOD CHURCH. ADIEMBRA,6,328
A060807,NANA KOBINA GYAN SCH. ADIEMBRA,6,738
A060808,NEAR PARKS AND GARDENS. ADIEMBRA,6,372
A060809A,NEAR ADIEMBRA SENIOR HIGH SCHOOL. ADIEMBRA,6,460.5
A060809B,NEAR ADIEMBRA SENIOR HIGH SCHOOL. ADIEMBRA,6,460.5
A060810,NEAR DRUG STORE. ADIEMBRA RIDGE,6,407
A060811,KUNTUKROM. ADIEMBRA,6,325
A060901,CIRCUIT COURT. KWEIKUMA,6,344
A060902,NEAR ROMAN CATHOLIC CHURCH. KWEIKUMA ESTATE,6,225
A060903,DR. OSAM PINANKO JHS EAST. KWEIKUMA 1,6,401
A060904,DR. OSAM PINANKO JHS EAST. KWEIKUMA 2,6,349
A060905,DR. OSAM PINANKO JHS WEST. KWEIKUMA,6,305
A060906,NEAR CAPRICE. KWEIKUMA,6,390
A060907,NEAR MARKET. KWEIKUMA,6,479
A060908,NEAR RED HOUSE. KWEIKUMA,6,376
A060909,NEAR CHRISTIAN FAITH CHURCH. KWEIKUMA,6,218
A060910,NEAR KYEREMENYADZE TAXI RANK. KWEIKUMA,6,453
A060911,NEAR GREAT SHEPHERD INTERNATIONAL SCHOOL. KWEIKUMA,6,304
A060912,STMA JHS. KWEIKUMA,6,441
A060913,STMA PRIM SCH. KWEIKUMA,6,331
A060914,NEAR RIDGE. KWEIKUMA,6,406
A070101,RHYNEY PRIM. SCH. NGYIRESIA,7,659
A070102,RHYNEY JHS. NGYIRESIA,7,475
A070103,NEAR THE MARKET NGYIRESIA,7,511
A070104,NEAR AHENFIE. NGYIRESIA,7,599
A070105A,OLD C.H.C. NGYIRESIA,7,463
A070105B,OLD C.H.C. NGYIRESIA,7,463
A070106,ASAWA PRIM. SCH. MEMPEASEM,7,463
A070107,METHODIST CHURCH. MEMPEASEM,7,505
A070108,ASAWA JHS MEMPEASEM,7,470
A070109,MEMPEASEM FOOTBALL PARK,7,640
A070110,NEAR GRACE ASAMOAH'S DRUG STORE. MEMPEASEM,7,427
A070201,CATHOLIC JHS ESSIKADU,7,587
A070202,NEAR BOATYARD. ESSIKADU,7,324
A070203,CATHOLIC PRIM SCH ESSIKADU,7,443
A070204,NANA NKETSIA PRIM SCH. ESSIKADU,7,499
A070205,OWUAYAM. ESSIKADU,7,383
A070301,BRIGADE HALL. ESSIKADU 1,7,303
A070302,BRIGADE HALL. ESSIKADU 2,7,289
A070303,OLD SPARROWS INN. ESSIKADU,7,292
A070304,A.M.E. ZION CHURCH. ESSIKADU,7,407
A070305,COURT HOUSE. ESSIKADU,7,482
A070306,NSAWAM PARK. ESSIKADU,7,331
A070307A,ANGLICAN PRIM. . ESSIKADU,7,387.5
A070307B,ANGLICAN PRIM. . ESSIKADU,7,387.5
A070401,COCOA TRAINING SCH WEST ESSIKADU 1,7,481
A070402,COCOA TRAINING SCH WEST ESSIKADU 2,7,420
A070403,COCOA TRAINING SCH. EAST ESSIKADU,7,292
A070404,LAND VALUATION OFFICE. ESSIKADU,7,222
A070405,WEST RIDGE KEY PRIM. ESSIKADU,7,102
A070501,KINGDOM HALL NURSERY KOJOKROM,7,412
A070502,NEAR 1106. KOJOKROM,7,316
A070503,NEAR RAILWAY QUARTERS KOJOKROM,7,525
A070504,NEAR AHENFIE. KOJOKROM,7,457
A070505,ESSAWA DAY NURSERY KOJOKROM 1,7,423
A070506,ESSAWA DAY NURSERY KOJOKROM 2,7,378
A070507,ESSAWA DAY NURSERY KOJOKROM 3,7,342
A070601,METH PRIM SCH EAST. MPENTEMNSREW 1,7,195
A070602,METH PRIM SCH EAST. MPENTEMNSREW 2,7,208
A070603,CALVARY METHODIST ACADEMY. KOJOKROM,7,158
A070604,METH PRIM SCH WEST. MPENTEMNSREW,7,343
A070605,NEAR PENTECOST CHURCH DADESANFOM. MPENTEMNSREW 1,7,513
A070606,NEAR PENTECOST CHURCH DADESANFOM. MPENTEMNSREW 2,7,272
A070607,NEAR DRUG STORE MPENTEMNSREW,7,627
A070608,NEAR VICTORY ACADEMY PREP. SCH. MPENTEMNSREW,7,541
A070609,RC PRIM SCH MPENTEMNSREW,7,595
A070610,MALLAM TOWN,7,572
A070701,NKANSA PRIM SCH NKETSIAKROM,7,654
A070702,NKANSA JHS. NKETSIAKROM,7,485
A070703,ANG NURSERY EAST NKETSIAKROM,7,467
A070704,NEAR TRANSFORMER. ZONGO NKETSIAKROM 1,7,665
A070705,NEAR TRANSFORMER. ZONGO NKETSIAKROM 2,7,683
A070706,ANG NURSERY WEST NKETSIAKROM,7,305
A070707,ANDOKUMA FOOTBALL PARK 1,7,619
A070708,ANDOKUMA FOOTBALL PARK 2,7,593
A070709,WAGES. NKETSIAKROM,7,722
A070710,NEAR DRUG STORE JERUSALAM TOWN 1,7,638
A070711,NEAR DRUG STORE JERUSALAM TOWN 2,7,498
A070712A,OBOKROM,7,450.5
A070712B,OBOKROM,7,450.5
A070713A,NEAR CARPENTER'S SHOP. NKETSIAKROM,7,451.5
A070713B,NEAR CARPENTER'S SHOP. NKETSIAKROM,7,451.5
A070714,NEAR POLICE QUARTERS. NKETSIAKROM,7,557
A070801,STMA PRIM SCH MPINTSIN 1,7,593
A070802,STMA PRIM SCH MPINTSIN  2,7,392
A070803,STMA JHS. MPINTSIN,7,399
A070804A,COMMUNITY CENTER . MPINTSIN,7,421
A070804B,COMMUNITY CENTER . MPINTSIN,7,421
A070805,MPINTSIN FOOTBALL PARK,7,741
A070806,NEW SITE . MPINTSIN,7,670
A070807A,VILLAGE FORUM SOFOKROM 1,7,399.5
A070807B,VILLAGE FORUM SOFOKROM 1,7,399.5
A070808A,VILLAGE FORUM SOFOKROM  2,7,390.5
A070808B,VILLAGE FORUM SOFOKROM  2,7,390.5
A070809,STMA PRIM SCH ESSIPON,7,587
A070810,NEAR AHENFIE . ESSIPON,7,534
A070811,INCHABAN NKWANTA,7,699
A070812A,REGIMANUEL ESTATE,7,510.67
A070812B,REGIMANUEL ESTATE,7,510.67
A070812C,REGIMANUEL ESTATE,7,510.67
A070901A,STMA PRIM SCH ANOE,7,452
A070901B,STMA PRIM SCH ANOE,7,452
A070902A,STMA JHS. ANOE,7,401.5
A070902B,STMA JHS. ANOE,7,401.5
A070903A,STMA PRIM SCH ESHIEM,7,381
A070903B,STMA PRIM SCH ESHIEM,7,381
A070904,STMA JHS. ESHIEM,7,590
A070905,NTARMAKROM,7,254
A070906A,NEAR PENTECOST CHURCH . TWABEWU 1,7,431.5
A070906B,NEAR PENTECOST CHURCH . TWABEWU 1,7,431.5
A070907,NEAR PENTECOST CHURCH . TWABEWU 2,7,668
A070908A,NEAR METHODIST CHURCH. WEST ANOE,7,377.5
A070908B,NEAR METHODIST CHURCH. WEST ANOE,7,377.5
A071001,METH JHS KETAN  1,7,478
A071002,METH JHS KETAN  2,7,478
A071003,STMA JHS KETAN,7,374
A071004,KETAN TOWN HALL. WEST KETAN 1,7,414
A071005,KETAN TOWN HALL. WEST KETAN 2,7,333
A071006,PHONE BOOT. KETAN,7,393
A071007,NEAR ROMAN CATHOLIC CHURCH. KETAN,7,443
A071008,STMA PRIM SCH BUTUMAGYEBU  1,7,672
A071009,STMA PRIM SCH BUTUMAGYEBU  2,7,439
A071010A,NEAR COLD STORE. BUTUMAGYEBU,7,496
A071010B,NEAR COLD STORE. BUTUMAGYEBU,7,496
A071011,BAKADO,7,614
A071012,FOOTBALL PARK. BAKADO,7,465
A071013,BOABOKROM,7,433
A071014A,STMA JHS AHINKOFIKROM,7,376.5
A071014B,STMA JHS AHINKOFIKROM,7,376.5
A071015,NEAR AHENFIE. AHINKOFIKROM,7,711
A071016,STMA PRIM AHINKOFIKROM,7,573
A071101,R C PRIM EAST KANSAWORADO 1,7,360
A071102,R C PRIM EAST KANSAWORADO 2,7,651
A071103A,COMMUNITY CENTER. KANSAWORADO,7,506.5
A071103B,COMMUNITY CENTER. KANSAWORADO,7,506.5
A071104,R C PRIM WEST KANSAWORADO 1,7,427
A071105,R C PRIM WEST KANSAWORADO 2,7,319
A071106A,NEAR PENTECOST CHURCH. KANSAWORADO,7,600.5
A071106B,NEAR PENTECOST CHURCH. KANSAWORADO,7,600.5
A071107,STMA PRIM NTANKOFUL  1,7,417
A071108,STMA PRIM NTANKOFUL  2,7,527
